,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Mid,Maturity,Time to Maturity,Type,Spot,Moneyness,Fed Funds Rate (%)
23,SPY210416C00282000,2020-11-20 12:17PM EDT,282.0,78.0,90.6,91.24,0.0,-,2,2,0.00%,90.91999999999999,2021-04-16,0.06575342465753424,C,389.48,1.3811347517730497,0.08
24,SPY210416C00283000,2021-01-29 10:53AM EDT,283.0,93.58,97.13,97.98,0.0,-,1,3,0.00%,97.555,2021-04-16,0.06575342465753424,C,389.48,1.3762544169611308,0.08
25,SPY210416C00284000,2021-02-18 11:06AM EDT,284.0,104.64,105.2,105.64,0.0,-,3,0,51.07%,105.42,2021-04-16,0.06575342465753424,C,389.48,1.3714084507042255,0.08
26,SPY210416C00285000,2021-03-19 11:36AM EDT,285.0,104.71,0.0,0.0,0.0,-,10,10,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.3665964912280701,0.08
27,SPY210416C00286000,2021-01-19 1:05AM EDT,286.0,94.3,103.34,104.28,0.0,-,-,5,55.37%,103.81,2021-04-16,0.06575342465753424,C,389.48,1.3618181818181818,0.08
28,SPY210416C00287000,2021-03-17 10:28AM EDT,287.0,107.8,0.0,0.0,0.0,-,-,0,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.3570731707317074,0.08
29,SPY210416C00288000,2021-03-04 2:34PM EDT,288.0,88.31,0.0,0.0,0.0,-,5,0,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.3523611111111111,0.08
30,SPY210416C00289000,2021-03-02 2:03PM EDT,289.0,100.42,0.0,0.0,0.0,-,5,0,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.347681660899654,0.08
31,SPY210416C00290000,2021-03-09 11:16AM EDT,290.0,98.0,0.0,0.0,0.0,-,10,5,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.3430344827586207,0.08
32,SPY210416C00291000,2021-03-05 4:02PM EDT,291.0,101.92,0.0,0.0,0.0,-,1,0,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.3384192439862543,0.08
33,SPY210416C00292000,2021-02-10 1:54PM EDT,292.0,98.53,101.75,102.66,0.0,-,22,43,91.10%,102.205,2021-04-16,0.06575342465753424,C,389.48,1.3338356164383562,0.08
34,SPY210416C00293000,2021-02-10 1:54PM EDT,293.0,97.55,100.75,101.66,0.0,-,21,28,90.30%,101.205,2021-04-16,0.06575342465753424,C,389.48,1.329283276450512,0.08
35,SPY210416C00294000,2021-02-10 3:24PM EDT,294.0,96.61,99.75,100.66,0.0,-,78,479,89.48%,100.205,2021-04-16,0.06575342465753424,C,389.48,1.3247619047619048,0.08
36,SPY210416C00295000,2021-03-19 9:55AM EDT,295.0,93.74,0.0,0.0,0.0,-,3,3,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.320271186440678,0.08
37,SPY210416C00296000,2021-02-10 1:54PM EDT,296.0,94.57,97.75,98.63,0.0,-,21,44,87.78%,98.19,2021-04-16,0.06575342465753424,C,389.48,1.3158108108108109,0.08
38,SPY210416C00297000,2021-03-10 12:51PM EDT,297.0,93.35,93.93,94.14,0.0,-,1,0,65.55%,94.035,2021-04-16,0.06575342465753424,C,389.48,1.3113804713804715,0.08
39,SPY210416C00298000,2021-03-08 11:51AM EDT,298.0,88.8,0.0,0.0,0.0,-,2,0,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.3069798657718121,0.08
40,SPY210416C00299000,2021-02-22 4:53PM EDT,299.0,89.17,0.0,0.0,0.0,-,48,0,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.302608695652174,0.08
41,SPY210416C00300000,2021-03-19 10:29AM EDT,300.0,89.21,0.0,0.0,0.0,-,61,72,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.2982666666666667,0.08
42,SPY210416C00301000,2021-03-19 9:36AM EDT,301.0,88.5,0.0,0.0,0.0,-,1,1,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.2939534883720931,0.08
43,SPY210416C00302000,2021-03-18 11:25AM EDT,302.0,93.45,0.0,0.0,0.0,-,15,0,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.2896688741721856,0.08
44,SPY210416C00303000,2021-03-16 2:43PM EDT,303.0,92.16,0.0,0.0,0.0,-,3,0,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.2854125412541255,0.08
45,SPY210416C00304000,2021-03-11 1:37PM EDT,304.0,90.86,0.0,0.0,0.0,-,1,0,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.2811842105263158,0.08
46,SPY210416C00305000,2021-03-18 2:49PM EDT,305.0,88.37,0.0,0.0,0.0,-,5003,10,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.2769836065573772,0.08
47,SPY210416C00306000,2021-02-23 1:02PM EDT,306.0,78.34,0.0,0.0,0.0,-,1,0,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.27281045751634,0.08
48,SPY210416C00307000,2021-02-22 4:36PM EDT,307.0,81.41,0.0,0.0,0.0,-,8,0,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.2686644951140065,0.08
49,SPY210416C00308000,2021-03-17 11:59AM EDT,308.0,86.2,0.0,0.0,0.0,-,16,0,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.2645454545454546,0.08
50,SPY210416C00309000,2021-03-03 3:11PM EDT,309.0,75.2,0.0,0.0,0.0,-,1,0,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.260453074433657,0.08
51,SPY210416C00310000,2021-03-18 2:49PM EDT,310.0,83.37,0.0,0.0,0.0,-,5002,18,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.2563870967741937,0.08
52,SPY210416C00311000,2021-03-02 4:40PM EDT,311.0,77.27,0.0,0.0,0.0,-,9,0,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.252347266881029,0.08
53,SPY210416C00312000,2021-03-11 2:48PM EDT,312.0,82.95,0.0,0.0,0.0,-,2,0,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.2483333333333333,0.08
54,SPY210416C00313000,2021-03-18 11:52AM EDT,313.0,83.06,0.0,0.0,0.0,-,2,0,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.2443450479233227,0.08
55,SPY210416C00314000,2021-03-03 3:28PM EDT,314.0,70.23,0.0,0.0,0.0,-,2,0,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.2403821656050955,0.08
56,SPY210416C00315000,2021-03-18 3:20PM EDT,315.0,77.69,0.0,0.0,0.0,-,5,31,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.2364444444444445,0.08
57,SPY210416C00316000,2021-03-18 12:07PM EDT,316.0,80.27,0.0,0.0,0.0,-,5,2,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.2325316455696202,0.08
58,SPY210416C00317000,2021-03-18 2:05PM EDT,317.0,78.77,0.0,0.0,0.0,-,6,0,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.2286435331230285,0.08
59,SPY210416C00318000,2021-03-18 2:05PM EDT,318.0,77.87,0.0,0.0,0.0,-,11,0,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.2247798742138365,0.08
60,SPY210416C00319000,2021-03-18 9:45AM EDT,319.0,75.96,0.0,0.0,0.0,-,3,0,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.2209404388714735,0.08
61,SPY210416C00320000,2021-03-19 1:10PM EDT,320.0,70.87,0.0,0.0,0.0,-,6,13,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.217125,0.08
62,SPY210416C00321000,2021-03-19 3:29PM EDT,321.0,70.33,0.0,0.0,0.0,-,1,1,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.2133333333333334,0.08
63,SPY210416C00322000,2021-03-18 1:58PM EDT,322.0,74.07,0.0,0.0,0.0,-,6,1,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.2095652173913045,0.08
64,SPY210416C00323000,2021-03-19 11:31AM EDT,323.0,66.36,0.0,0.0,0.0,-,30,30,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.2058204334365326,0.08
65,SPY210416C00324000,2021-03-18 1:59PM EDT,324.0,72.03,0.0,0.0,0.0,-,8,1,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.202098765432099,0.08
66,SPY210416C00325000,2021-03-19 9:43AM EDT,325.0,64.0,0.0,0.0,0.0,-,1,26,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.1984000000000001,0.08
67,SPY210416C00326000,2021-03-18 11:36AM EDT,326.0,69.54,0.0,0.0,0.0,-,15,0,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.1947239263803682,0.08
68,SPY210416C00327000,2021-03-18 3:03PM EDT,327.0,66.19,0.0,0.0,0.0,-,10,0,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.1910703363914374,0.08
69,SPY210416C00328000,2021-03-18 3:07PM EDT,328.0,64.47,0.0,0.0,0.0,-,12,0,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.187439024390244,0.08
70,SPY210416C00329000,2021-03-18 3:11PM EDT,329.0,64.2,0.0,0.0,0.0,-,3,0,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.1838297872340426,0.08
71,SPY210416C00330000,2021-03-19 11:11AM EDT,330.0,60.3,0.0,0.0,0.0,-,10,42,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.1802424242424243,0.08
72,SPY210416C00331000,2021-03-18 3:07PM EDT,331.0,61.46,0.0,0.0,0.0,-,13,0,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.176676737160121,0.08
73,SPY210416C00332000,2021-03-18 2:06PM EDT,332.0,63.73,0.0,0.0,0.0,-,1,0,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.173132530120482,0.08
74,SPY210416C00333000,2021-03-18 3:11PM EDT,333.0,60.2,0.0,0.0,0.0,-,1,0,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.1696096096096096,0.08
75,SPY210416C00334000,2021-03-18 3:17PM EDT,334.0,58.71,0.0,0.0,0.0,-,1,6,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.1661077844311378,0.08
76,SPY210416C00335000,2021-03-19 2:32PM EDT,335.0,56.41,0.0,0.0,0.0,-,1,25,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.1626268656716419,0.08
77,SPY210416C00336000,2021-03-18 1:22PM EDT,336.0,59.7,0.0,0.0,0.0,-,10,0,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.1591666666666667,0.08
78,SPY210416C00337000,2021-03-18 3:19PM EDT,337.0,55.56,0.0,0.0,0.0,-,2,0,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.1557270029673592,0.08
79,SPY210416C00338000,2021-03-18 3:58PM EDT,338.0,53.6,0.0,0.0,0.0,-,7,0,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.1523076923076923,0.08
80,SPY210416C00339000,2021-03-18 3:19PM EDT,339.0,53.58,0.0,0.0,0.0,-,2,15,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.1489085545722715,0.08
81,SPY210416C00340000,2021-03-19 1:46PM EDT,340.0,51.82,0.0,0.0,0.0,-,9,63,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.145529411764706,0.08
82,SPY210416C00341000,2021-03-19 11:02AM EDT,341.0,49.65,0.0,0.0,0.0,-,1,22,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.1421700879765397,0.08
83,SPY210416C00342000,2021-03-18 2:00PM EDT,342.0,53.83,0.0,0.0,0.0,-,15,0,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.1388304093567252,0.08
84,SPY210416C00343000,2021-03-19 3:51PM EDT,343.0,48.59,0.0,0.0,0.0,-,3,15,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.1355102040816327,0.08
85,SPY210416C00344000,2021-03-16 11:46AM EDT,344.0,53.17,0.0,0.0,0.0,-,6,15,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.1322093023255815,0.08
86,SPY210416C00345000,2021-03-19 11:34AM EDT,345.0,45.41,0.0,0.0,0.0,-,21,35,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.128927536231884,0.08
87,SPY210416C00346000,2021-03-18 2:39PM EDT,346.0,47.32,0.0,0.0,0.0,-,3,17,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.125664739884393,0.08
88,SPY210416C00347000,2021-03-19 10:34AM EDT,347.0,42.3,0.0,0.0,0.0,-,4,36,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.122420749279539,0.08
89,SPY210416C00348000,2021-03-18 3:53PM EDT,348.0,43.38,0.0,0.0,0.0,-,1,27,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.1191954022988506,0.08
90,SPY210416C00349000,2021-03-18 3:38PM EDT,349.0,43.1,0.0,0.0,0.0,-,107,37,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.1159885386819486,0.08
91,SPY210416C00350000,2021-03-19 4:00PM EDT,350.0,40.91,0.0,0.0,0.0,-,312,1028,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.1128,0.08
92,SPY210416C00351000,2021-03-19 10:13AM EDT,351.0,38.37,0.0,0.0,0.0,-,1,200,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.1096296296296297,0.08
93,SPY210416C00352000,2021-03-19 12:25PM EDT,352.0,39.85,0.0,0.0,0.0,-,2,966,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.1064772727272727,0.08
94,SPY210416C00353000,2021-03-19 12:57PM EDT,353.0,39.11,0.0,0.0,0.0,-,2,997,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.103342776203966,0.08
95,SPY210416C00354000,2021-03-18 3:23PM EDT,354.0,38.72,0.0,0.0,0.0,-,34,1196,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.100225988700565,0.08
96,SPY210416C00355000,2021-03-19 10:19AM EDT,355.0,35.23,0.0,0.0,0.0,-,10,2268,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.0971267605633803,0.08
97,SPY210416C00356000,2021-03-18 2:06PM EDT,356.0,39.8,0.0,0.0,0.0,-,244,1002,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.0940449438202249,0.08
98,SPY210416C00357000,2021-03-19 12:57PM EDT,357.0,35.27,0.0,0.0,0.0,-,2,1148,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.0909803921568628,0.08
99,SPY210416C00358000,2021-03-19 3:08PM EDT,358.0,34.35,0.0,0.0,0.0,-,15,664,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.0879329608938548,0.08
100,SPY210416C00359000,2021-03-18 1:26PM EDT,359.0,36.82,0.0,0.0,0.0,-,237,883,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.0849025069637883,0.08
101,SPY210416C00360000,2021-03-19 4:05PM EDT,360.0,31.18,0.0,0.0,0.0,-,100,6867,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.081888888888889,0.08
102,SPY210416C00361000,2021-03-19 3:05PM EDT,361.0,31.53,0.0,0.0,0.0,-,20,1593,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.078891966759003,0.08
103,SPY210416C00362000,2021-03-18 2:53PM EDT,362.0,31.61,0.0,0.0,0.0,-,10,832,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.0759116022099449,0.08
104,SPY210416C00363000,2021-03-19 11:30AM EDT,363.0,28.1,0.0,0.0,0.0,-,1,949,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.072947658402204,0.08
105,SPY210416C00364000,2021-03-18 2:53PM EDT,364.0,29.74,0.0,0.0,0.0,-,3,708,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.07,0.08
106,SPY210416C00365000,2021-03-19 3:58PM EDT,365.0,27.02,0.0,0.0,0.0,-,31,3131,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.067068493150685,0.08
107,SPY210416C00366000,2021-03-19 2:54PM EDT,366.0,26.7,0.0,0.0,0.0,-,3,1253,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.064153005464481,0.08
108,SPY210416C00367000,2021-03-19 3:07PM EDT,367.0,26.06,0.0,0.0,0.0,-,33,3210,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.0612534059945504,0.08
109,SPY210416C00368000,2021-03-19 3:08PM EDT,368.0,25.17,0.0,0.0,0.0,-,26,1374,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.0583695652173915,0.08
110,SPY210416C00369000,2021-03-19 3:08PM EDT,369.0,24.24,0.0,0.0,0.0,-,35,2194,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.0555013550135501,0.08
111,SPY210416C00370000,2021-03-19 3:59PM EDT,370.0,22.43,0.0,0.0,0.0,-,83,16370,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.0526486486486486,0.08
112,SPY210416C00371000,2021-03-19 3:08PM EDT,371.0,22.45,0.0,0.0,0.0,-,22,1093,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.049811320754717,0.08
113,SPY210416C00372000,2021-03-19 3:59PM EDT,372.0,20.5,0.0,0.0,0.0,-,34,4868,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.046989247311828,0.08
114,SPY210416C00373000,2021-03-19 3:08PM EDT,373.0,20.72,0.0,0.0,0.0,-,18,2419,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.0441823056300268,0.08
115,SPY210416C00374000,2021-03-19 3:08PM EDT,374.0,19.84,0.0,0.0,0.0,-,57,2571,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.041390374331551,0.08
116,SPY210416C00375000,2021-03-19 4:10PM EDT,375.0,17.82,0.0,0.0,0.0,-,570,14368,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.0386133333333334,0.08
117,SPY210416C00376000,2021-03-19 1:39PM EDT,376.0,18.1,0.0,0.0,0.0,-,38,2864,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.0358510638297873,0.08
118,SPY210416C00377000,2021-03-19 3:59PM EDT,377.0,16.52,0.0,0.0,0.0,-,112,2896,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.033103448275862,0.08
119,SPY210416C00378000,2021-03-19 3:58PM EDT,378.0,15.87,0.0,0.0,0.0,-,203,4350,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.0303703703703704,0.08
120,SPY210416C00379000,2021-03-19 4:06PM EDT,379.0,14.63,0.0,0.0,0.0,-,215,5930,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.0276517150395779,0.08
121,SPY210416C00380000,2021-03-19 4:12PM EDT,380.0,13.8,0.0,0.0,0.0,-,418,12438,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.0249473684210526,0.08
122,SPY210416C00381000,2021-03-19 3:57PM EDT,381.0,13.64,0.0,0.0,0.0,-,459,3678,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.0222572178477691,0.08
123,SPY210416C00382000,2021-03-19 3:58PM EDT,382.0,12.54,0.0,0.0,0.0,-,582,6983,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.0195811518324607,0.08
124,SPY210416C00383000,2021-03-19 4:11PM EDT,383.0,11.48,0.0,0.0,0.0,-,891,6694,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.0169190600522193,0.08
125,SPY210416C00384000,2021-03-19 4:14PM EDT,384.0,10.68,0.0,0.0,0.0,-,1473,6555,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.0142708333333335,0.08
126,SPY210416C00385000,2021-03-19 4:06PM EDT,385.0,10.06,0.0,0.0,0.0,-,2892,71691,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.0116363636363637,0.08
127,SPY210416C00386000,2021-03-19 4:09PM EDT,386.0,9.38,0.0,0.0,0.0,-,1656,8079,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.0090155440414508,0.08
128,SPY210416C00387000,2021-03-19 4:06PM EDT,387.0,8.67,0.0,0.0,0.0,-,3084,7975,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.0064082687338503,0.08
129,SPY210416C00388000,2021-03-19 4:14PM EDT,388.0,7.89,0.0,0.0,0.0,-,4014,5743,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.0038144329896908,0.08
130,SPY210416C00389000,2021-03-19 4:11PM EDT,389.0,7.27,0.0,0.0,0.0,-,3944,4137,0.00%,0.0,2021-04-16,0.06575342465753424,C,389.48,1.0012339331619537,0.08
131,SPY210416C00390000,2021-03-19 4:14PM EDT,390.0,6.62,0.0,0.0,0.0,-,11610,21223,0.20%,0.0,2021-04-16,0.06575342465753424,C,389.48,0.9986666666666667,0.08
132,SPY210416C00391000,2021-03-19 4:08PM EDT,391.0,6.11,0.0,0.0,0.0,-,13263,13416,0.39%,0.0,2021-04-16,0.06575342465753424,C,389.48,0.9961125319693095,0.08
133,SPY210416C00392000,2021-03-19 4:14PM EDT,392.0,5.5,0.0,0.0,0.0,-,7797,11949,0.78%,0.0,2021-04-16,0.06575342465753424,C,389.48,0.9935714285714287,0.08
134,SPY210416C00393000,2021-03-19 4:11PM EDT,393.0,5.01,0.0,0.0,0.0,-,5763,11547,0.78%,0.0,2021-04-16,0.06575342465753424,C,389.48,0.9910432569974555,0.08
135,SPY210416C00394000,2021-03-19 4:01PM EDT,394.0,4.6,0.0,0.0,0.0,-,5763,9814,0.78%,0.0,2021-04-16,0.06575342465753424,C,389.48,0.988527918781726,0.08
136,SPY210416C00395000,2021-03-19 4:14PM EDT,395.0,4.0,0.0,0.0,0.0,-,10776,19288,1.56%,0.0,2021-04-16,0.06575342465753424,C,389.48,0.9860253164556962,0.08
137,SPY210416C00396000,2021-03-19 4:09PM EDT,396.0,3.65,0.0,0.0,0.0,-,4101,7894,1.56%,0.0,2021-04-16,0.06575342465753424,C,389.48,0.9835353535353536,0.08
138,SPY210416C00397000,2021-03-19 4:11PM EDT,397.0,3.2,0.0,0.0,0.0,-,4296,11894,1.56%,0.0,2021-04-16,0.06575342465753424,C,389.48,0.9810579345088162,0.08
139,SPY210416C00398000,2021-03-19 4:11PM EDT,398.0,2.84,0.0,0.0,0.0,-,5225,9363,1.56%,0.0,2021-04-16,0.06575342465753424,C,389.48,0.9785929648241206,0.08
