Moneyness,0.07945205479452055,0.15616438356164383,0.2328767123287671,0.3287671232876712,0.4054794520547945,0.4821917808219178,0.5780821917808219,0.6547945205479452,0.7506849315068493,0.8273972602739726,0.9041095890410958,1.1534246575342466,1.4027397260273973,1.652054794520548,1.747945205479452,1.9013698630136986,2.649315068493151
0.7564909090909091,,0.6707404062808106,0.5493519506806012,0.4624511845565748,0.4166075182325402,0.38213270329288196,0.34925891679844895,0.3284157687420702,0.3073556155652264,0.2932840699892554,0.28123796454192845,0.25155591308217484,0.23220424105582604,0.2166665806305162,0.21130401022820913,0.20577193639282976,0.18657188381347262
0.7634311926605505,,0.6535345508224947,0.5353172482517999,0.4506380434647926,0.405969524656561,0.37241583073942985,,0.32007585993937476,0.2996910922704421,0.28571436234386105,0.2744242876491636,0.24585129566097705,0.22569685105317333,0.21253618696718274,0.20790834007536763,0.20218085004143113,0.18129788509727715
0.7705,,0.6359990523458776,0.520900189842623,0.4385503970818881,0.39504175876194203,0.3624723178852851,0.3314440308386478,0.3118768818285167,0.29197042624799047,0.27883740985827776,0.2675597710883125,0.2401277396928531,0.22214071546280623,0.19489904285300635,0.2039419899306736,,0.18020106475268274
0.7777009345794392,,0.6179807379965618,0.506200169624584,0.4262246299098523,0.3838995613166653,0.35229314249023186,0.32228937558198084,0.3033417719973515,0.2840612308875663,0.2714528282440873,0.260580983873614,0.2343039174263655,0.21727582268100668,0.20429390259551836,0.2000001398914214,0.1950594090177447,0.17789247810508582
0.7850377358490566,0.840673393581385,0.5996687458283995,0.4910909340450628,0.4135071434555384,0.37253251775737917,0.34194695002923525,,0.2946972748580868,0.27617555114675435,0.2618202486036154,0.2535671017204811,0.22847566094553345,0.21250095152917733,0.20019536786575157,0.19618264009160283,,0.17562320209833715
0.7925142857142857,0.8141806502947919,0.5807704494863555,0.475614005436834,0.4005749718164991,0.36101495821810975,0.33142375160838694,0.30351408425015175,0.28590143005297153,0.2679292099870863,0.25632620609314893,0.24636820900651268,0.22296759262443872,0.20774238294060335,0.19619896259640673,0.19229919206526933,0.18814191973806693,0.17344193445352327
0.8001346153846154,0.7870317542834626,0.561266485341493,0.45986645878720317,0.3873203684249481,0.3491646029595889,0.3206346616480159,,0.27694535748887295,0.259659051694584,0.2486289925544146,0.23920612227052687,0.21685948159337656,0.20306476357694844,0.19225821562436513,0.188553436941225,0.18479605259872608,0.1713635912772609
0.8079029126213592,0.759198227114428,0.5413427289737123,0.44360638559720694,0.3737293893811365,0.3370543552007217,0.30968592975819903,0.2840189287413802,0.2678196779203617,0.2512938543439109,0.24090197994728033,0.23195897586998462,0.21113643722415326,0.1983476839286001,0.18830492395900064,0.18492120073338797,0.1815410521398225,0.16945465991892836
0.8158235294117647,0.730649681243009,0.5211846043787032,0.4270416045301993,0.3598822543316259,0.32467105911914984,0.2984873323714709,0.2740430530063129,0.25861566497463323,0.24285624079975787,0.23307705634738746,0.22473400070303612,0.2054114298824165,0.19372523778117756,0.18452784251445653,0.18133642327425678,0.1784339627374848,0.16762784855023102
