Moneyness,0.0,0.25,0.5,0.75,1.0,1.25,1.5,1.75,2.0
0.75,0.5740585628214272,0.4948929246379894,0.427090527290682,0.3706513707795036,0.3255754551044565,0.2918627802655389,0.2695133462627517,0.2585271530960944,0.2589042007655662
0.8,0.4927447617795431,0.4149482880323325,0.3485150551212528,0.29344506304630213,0.2497383118074823,0.21739480140479284,0.19641453183823243,0.1867975031078024,0.18854371521350188
0.85,0.4298161240146108,0.35338881470362793,0.28832474622877546,0.23462391859005294,0.1922863317874599,0.16131198582099726,0.1417008806906659,0.1334530163964618,0.13656839293838985
0.9,0.3852726495266321,0.3102145046518765,0.24651960061325173,0.19418793741075646,0.1532195150443907,0.12361433351415574,0.10537239282005162,0.09849369296207611,0.10297823394023098
0.95,0.3591143383156057,0.2854253578770778,0.22309961827468028,0.1721371195084127,0.13253786157827463,0.10430184448426694,0.08742906822638963,0.08191953280464181,0.08777323821902527
1.0,0.351341190381532,0.27902137437923136,0.21806479921306154,0.16847146488302078,0.1302413713891113,0.10337451873133041,0.0878709069096808,0.08373053592416069,0.09095340577477096
1.05,0.36195320572441103,0.2910025541583381,0.23141514342839553,0.18319097353458247,0.14633004447690023,0.12083235625534705,0.10669790886992514,0.10392670232063272,0.1125187366074698
1.1,0.39095038434424323,0.32136889721439754,0.2631506509206827,0.21629564546309688,0.18080388084164234,0.1566753570563164,0.14391007410712175,0.14250803199405704,0.15246923071712182
1.15,0.4383327262410259,0.37012040354740794,0.31327132168992033,0.2677854806685622,0.23366288048333494,0.2109035211342376,0.19950740262126976,0.19947452494443185,0.21080488810372433
1.2,0.5041002314147631,0.4372570731573724,0.3817771557361125,0.3376604791509821,0.30490704340198205,0.2835168484891115,0.27348989441237137,0.2748261811717616,0.2875257087672818
1.25,0.588252899865453,0.52277890604429,0.46866815305925735,0.42592064091035464,0.39453636959758187,0.37451533912093904,0.36585754948042615,0.36856300067604364,0.3826316927077915
