Moneyness,0.0,0.25,0.5,0.75,1.0,1.25,1.5,1.75,2.0
0.75,0.5923728513564486,0.5116173470964531,0.44223017670577836,0.3842113401844247,0.33756083753239086,0.302278668749679,0.27836483383628785,0.2658193327922156,0.2646421656174667
0.8,0.4993586627209039,0.42083915477177447,0.3536879806919666,0.297905140481479,0.25349063414031203,0.22044446166846665,0.19876662306594195,0.18845711833273615,0.1895159474688537
0.85,0.42629515276325947,0.35001164112499694,0.2850964633560551,0.23154961945643393,0.18937110942613344,0.15856093326515452,0.1391190909734954,0.13104558255115695,0.13434040799814007
0.9,0.37318232148351704,0.299134806156121,0.2364556246980456,0.1851447771092909,0.14520226338985687,0.11662808353974441,0.09942223755895174,0.09358472544747976,0.09911554720532934
0.95,0.34002016888167397,0.26820864986514437,0.20776546471793544,0.1586906134400463,0.12098409603147964,0.09464591249223364,0.07967606282230744,0.07607454702170102,0.08384136509041795
1.0,0.3268086949577329,0.2572331722520689,0.1990259834157273,0.15218712844870463,0.11671660735100442,0.092614420122624,0.07988056676356514,0.07851504727382519,0.08851786165340858
1.05,0.3335478997116912,0.2662083733168936,0.2102371807914185,0.1656343221352623,0.13239979734842855,0.11053360643091459,0.1000357493827222,0.1009062262038487,0.11314503689429856
1.1,0.36023778314355326,0.29513425305962215,0.2413990568450135,0.19903219449972376,0.16803366602375647,0.14840347141710897,0.14014161067978304,0.143248083811776,0.15772289081309143
1.15,0.40687834525331334,0.34401081148024915,0.29251161157650607,0.2523807455420837,0.22361821337698196,0.2062240150812018,0.20019815065474056,0.20554062009760177,0.22225142340978277
1.2,0.47346958604097544,0.4128380485787777,0.36357484498590154,0.3256799752623447,0.29915343940810946,0.28399523742319577,0.28020536930760187,0.28778383506132865,0.306730634684377
1.25,0.5600115055065396,0.5016159643552087,0.4545887570731977,0.4189298836605091,0.3946393441171394,0.3817171384430922,0.3801632666383643,0.389977728702958,0.41116052463687236
