Moneyness,0.0,0.25,0.5,0.75,1.0,1.25,1.5,1.75,2.0
0.75,0.5526160412553622,0.4808040445970767,0.41918384315724433,0.36775543693586377,0.3265188259329368,0.29547401014846164,0.27462098958243963,0.2639597642348699,0.2634903341057533
0.8,0.47622200137542503,0.40540802745018034,0.3447858487433888,0.2943554652550491,0.2541168769851634,0.22407008393372907,0.2042150861007479,0.194551883486219,0.19508047609014278
0.85,0.41734344375340005,0.3475274925611962,0.28790333658744593,0.23847097583214705,0.19923041029530175,0.17018163997690872,0.15132466487696838,0.1426594849954803,0.1441861003324454
0.9,0.3759803683892886,0.30716243993012604,0.24853630668941618,0.20010196866715857,0.1618594258633541,0.1338086782780019,0.11594972591110242,0.10828256876265607,0.11080720683266154
0.95,0.3521327752830907,0.284312869556969,0.22668475904929997,0.1792484437600832,0.14200392368932002,0.11495119883700866,0.09809026920315,0.0914211347877445,0.09494379559079125
1.0,0.3458006644348046,0.2789787814417237,0.22234869366709598,0.17591040111092004,0.1396639037731977,0.11360920165392718,0.09774629475310981,0.09207518307074469,0.09659586660683228
1.05,0.35698403584443117,0.2911601755843911,0.2355281105428042,0.1900878407196691,0.15483936611498805,0.12978268672875837,0.11491780256098183,0.11024471361165755,0.11576341988078642
1.1,0.3856828895119717,0.3208570519849725,0.26622300967642687,0.2217807625863326,0.18753031071469195,0.16347165406150355,0.14960479262676785,0.1459297264104844,0.1524464554126541
1.15,0.4318972254374245,0.36806941064346654,0.3144333910679613,0.27098916671090834,0.2377367375723085,0.21467610365216094,0.20180726495046608,0.19913022146722392,0.20664497320243402
1.2,0.4956270436207908,0.4327972515598737,0.3801592547174093,0.33771305309339716,0.3054586466878386,0.2833960355007319,0.27152521953207787,0.26984619878187655,0.27835897325012837
1.25,0.576872344062068,0.5150405747341917,0.4634006006247686,0.4219524217337973,0.3906960380612796,0.3696314496072137,0.358758656371601,0.35807765835444005,0.3675884555557327
