Moneyness,0.0,0.25,0.5,0.75,1.0,1.25,1.5,1.75,2.0
0.75,0.5986841478339198,0.5161519961489778,0.44523750921715877,0.38594068703846407,0.33826152961289235,0.3022000369404445,0.2777562090211205,0.2649300458549195,0.2637215474418424
0.8,0.503988205309474,0.42388343211343127,0.35539632367051155,0.2985268799807157,0.2532751010440437,0.2196409868604947,0.19762453743007047,0.1872257527527692,0.18844463282859003
0.85,0.429512363516217,0.35183496880907317,0.2857752388550532,0.23133317365415618,0.18850877320638393,0.15730203751173466,0.13771296657020926,0.12974156038180684,0.1333878189465274
0.9,0.3752566224541507,0.3000066062359066,0.23637425477078544,0.18435956805878817,0.14396254609991477,0.11518318889416435,0.09802149644153868,0.09247746874203511,0.0985511057956554
0.95,0.341220982123275,0.26839834439392973,0.20719337141770833,0.1576060631946099,0.11963641972463535,0.09328444100778555,0.07855012704405873,0.07543347783345489,0.08393449337597403
1.0,0.32740544252358905,0.2570101832831435,0.19823258879582095,0.15107265906162226,0.11553039408054655,0.0916057938525956,0.07929885837776851,0.07860958765606263,0.08953798168748239
1.05,0.33381000365509284,0.26584212290354614,0.20949190690512332,0.16475935565982347,0.1316444691676475,0.11014724742859539,0.10026769044266715,0.10200579820986189,0.1153615707301805
1.1,0.360434665517789,0.29489416325514206,0.24097132574561808,0.19866615298921797,0.16797864498594084,0.14890880173578847,0.14145662323875907,0.14562210949485266,0.1614052605040701
1.15,0.4072794281116723,0.34416630433792417,0.2926708453172999,0.25279305104979866,0.22453292153542126,0.20789045677416773,0.20286565676603807,0.2094585215110305,0.2276690510091477
1.2,0.4743442914367475,0.4136585461518987,0.3645904656201733,0.32714004984157263,0.3013072988160941,0.2870922125437394,0.2844947910245086,0.29351503425840164,0.3141529422454177
1.25,0.5616292554930116,0.5033708886970625,0.4567301866542368,0.4217071493645337,0.39830177682795487,0.3865140690444999,0.38634402601416884,0.39779164773696074,0.4208569342128756
