Strike,44274.0,44302.0,44337.0,44365.0,44393.0,44428.0,44456.0,44484.0,44547.0,44582.0,44610.0,44638.0,44729.0,44820.0,44911.0,44946.0,45002.0,45275.0
15.3424,,,,,,,,,354.745,,,,,,,,,
10.958857142857143,,,,,,,,,0.0,,,,,,,,,
9.589,,,,,,,,,349.57,,,,,,,,,
7.6712,,,,,,,,,343.09000000000003,,,,,,,,,
4.7945,,,,,,,,,0.0,,,,,,,,,
4.512470588235294,,,,,,,,,0.0,,,,,,0.0,,,
4.261777777777778,,,,,,,,,,,,,,,293.5,,,
4.037473684210527,,,,,,,,,288.655,,,,,,0.0,,,
3.8356,281.86,,,283.75,,,,,288.03499999999997,,,0.0,0.0,,283.78,,,
3.652952380952381,216.52499999999998,,,269.71500000000003,,,,,0.0,,,,,,279.255,,,
3.4869090909090907,224.05,,,0.0,,,,,,,,,,,0.0,,,
3.335304347826087,274.75,,,219.17000000000002,,,268.75,,0.0,254.12,,,,,0.0,,,
3.1963333333333335,0.0,,,254.765,,,0.0,,263.75,250.155,,249.20999999999998,,,254.695,,,
3.06848,268.08500000000004,,,200.21,,,,,0.0,0.0,,0.0,,,,,,
2.9504615384615387,244.675,,,0.0,,,218.89,,0.0,248.865,,216.41500000000002,,,244.72500000000002,,,
2.8411851851851853,0.0,,,211.435,,,228.625,,248.725,,,,,,239.715,,,
2.7397142857142858,181.70499999999998,,,234.85500000000002,,,180.86,,243.67000000000002,243.81,,0.0,,,243.765,,,
2.645241379310345,176.75,,,238.775,,,244.58999999999997,,0.0,238.7,,0.0,,,229.295,,,
2.5570666666666666,227.79,,,233.79500000000002,,,175.95499999999998,,233.675,233.65,,224.98000000000002,,,232.895,,,
2.47458064516129,219.28500000000003,,,191.565,,,208.665,,219.9,228.79000000000002,,177.41000000000003,,,234.72,,,
2.39725,0.0,,,209.25,,,,,223.685,214.96,,0.0,176.67000000000002,,223.785,,,
2.324606060606061,169.485,223.08999999999997,,,,,,,218.805,223.3,,0.0,218.5,,209.985,205.48000000000002,,
2.256235294117647,176.62,,213.76999999999998,202.2,,,205.125,,213.89499999999998,220.945,,0.0,160.19,,213.815,204.96499999999997,,
2.1917714285714287,199.785,199.79,,208.805,,,200.18,,194.51,200.175,,0.0,,,213.405,188.505,,
2.130888888888889,194.805,204.835,,203.79500000000002,,,203.67000000000002,,195.25,203.875,,202.525,,203.89499999999998,203.89499999999998,200.5,,
2.073297297297297,189.825,,198.79500000000002,198.825,198.905,,190.3,,203.375,190.325,,197.93,,198.93,189.95499999999998,198.5,,199.0
2.0187368421052634,193.73000000000002,,,193.84,,,199.83499999999998,194.185,196.95499999999998,193.95999999999998,193.97500000000002,193.98000000000002,,,190.84,194.0,194.0,194.0
1.966974358974359,185.005,,,188.85,,,188.81,189.25,0.0,189.005,,0.0,,,144.64999999999998,189.0,,189.5
1.9178,183.73000000000002,183.625,183.82999999999998,183.805,184.0,,184.04,184.32,184.115,184.13,184.22,184.2,181.14,184.405,184.56,184.0,,184.5
1.9082587064676617,165.26999999999998,,,,,,,,,,,,,,,,,
1.8988118811881187,181.73000000000002,,,,,,,,,,,,,,,,,
1.8710243902439025,169.915,,,178.805,,,179.13,,179.335,179.255,,0.0,144.85500000000002,,186.925,175.29500000000002,,180.0
1.8529468599033816,177.39,,,,,,,,,,,,,,,,,
1.8440384615384615,0.0,,,,,,,,,,,,,,,,,
1.8352153110047846,173.145,,,,,,,,,,,,,,,,,
1.8264761904761906,166.01,173.635,173.87,173.875,181.14999999999998,,174.28,174.59,166.715,174.375,,159.715,,174.915,175.055,174.5,,175.5
